Date,PEP,KO,Ratio
2007-12-31,51.800106048583984,17.98762321472168,2.8797637925942894
2008-01-02,51.383785247802734,17.905550003051758,2.8697127560474303
2008-01-03,51.71819305419922,18.09313201904297,2.8584433584945916
2008-01-04,51.56121826171875,18.128305435180664,2.844238169203425
2008-01-07,52.76923751831055,18.556238174438477,2.843746508438388
2008-01-08,53.19234848022461,18.6324462890625,2.854823658418339
2008-01-09,53.73833084106445,19.13071060180664,2.809008612361194
2008-01-10,54.304786682128906,19.215713500976562,2.826061425164831
2008-01-11,53.08314514160156,18.69106674194336,2.8400275850752417
2008-01-14,52.496219635009766,18.846405029296875,2.7854765698500064
2008-01-15,51.06983947753906,18.644163131713867,2.7391864744343963
2008-01-16,50.18946838378906,18.36279296875,2.7332153920812616
2008-01-17,49.206695556640625,18.184001922607422,2.7060432442796856
2008-01-18,48.7698860168457,17.802968978881836,2.7394243103325806
2008-01-22,47.39129638671875,17.231422424316406,2.7502834774592806
2008-01-23,48.11471939086914,17.25486183166504,2.7884731770249256
2008-01-24,47.58922576904297,17.550901412963867,2.7114975264969283
2008-01-25,47.036407470703125,17.120038986206055,2.7474474508265585
2008-01-28,47.95774841308594,17.41313934326172,2.754112711539515
2008-01-29,46.8384895324707,17.16107749938965,2.7293443278335268
2008-01-30,45.99220275878906,16.93244743347168,2.7162170701840016
2008-01-31,46.442665100097656,17.292964935302734,2.6856392338648214
2008-02-01,46.97499465942383,17.369176864624023,2.7045032142598693
2008-02-04,47.24116134643555,17.184520721435547,2.7490531806050367
2008-02-05,46.3743782043457,16.824005126953125,2.7564410409059494
2008-02-06,45.54177474975586,16.91486930847168,2.6924106783932773
2008-02-07,48.05329895019531,17.131763458251953,2.804924260558198
2008-02-08,47.64381408691406,17.36624526977539,2.7434723710734663
2008-02-11,48.42865753173828,17.439516067504883,2.7769496208656608
2008-02-12,49.11113739013672,17.562618255615234,2.796344865859314
2008-02-13,48.88591766357422,17.407276153564453,2.808361126250298
2008-02-14,48.84498977661133,17.16107749938965,2.8462659048272787
2008-02-15,48.954166412353516,17.222618103027344,2.8424346472473014
2008-02-19,48.5515022277832,17.0291805267334,2.8510768413996335
2008-02-20,48.5378532409668,17.067283630371094,2.843912030300714
2008-02-21,48.510562896728516,16.9969425201416,2.854075833888528
2008-02-22,48.715293884277344,17.076080322265625,2.852838178604555
2008-02-25,48.858619689941406,17.22555923461914,2.836402523974234
2008-02-26,48.68117904663086,17.445384979248047,2.7904903849665104
2008-02-27,48.59245681762695,17.600725173950195,2.760821292155951
2008-02-28,48.496891021728516,17.42779541015625,2.7827324042068105
2008-02-29,47.473175048828125,17.134693145751953,2.7705879904010837
2008-03-03,47.88949203491211,17.298826217651367,2.768366560388164
2008-03-04,47.80078125,17.401416778564453,2.7469476685876706
2008-03-05,48.2227668762207,17.492279052734375,2.756802971805013
2008-03-06,48.112972259521484,17.322280883789062,2.7775194607626803
2008-03-07,47.74930953979492,17.24900245666504,2.768235998560283
2008-03-10,47.358211517333984,17.19331169128418,2.754455474761231
2008-03-11,47.996337890625,17.430728912353516,2.7535473778499884
2008-03-12,47.728729248046875,17.5732364654541,2.715989700694757
2008-03-13,47.5091667175293,17.49603843688965,2.715424230970952
2008-03-14,46.96711349487305,17.080392837524414,2.749767756610938
2008-03-17,47.447418212890625,17.127891540527344,2.7701844153217814
2008-03-18,48.04435348510742,17.638551712036133,2.723826438217322
2008-03-19,48.15413284301758,17.801847457885742,2.705007609852683
2008-03-20,48.84716033935547,18.122493743896484,2.6953884509303148
2008-03-24,49.02554702758789,18.164052963256836,2.699042285703485
2008-03-25,49.08732223510742,18.232345581054688,2.6923207448477875
2008-03-26,48.826576232910156,18.155149459838867,2.6894064596339327
2008-03-27,48.84716033935547,18.202651977539062,2.6835188850300393
2008-03-28,49.10103988647461,18.092798233032227,2.713844439873888
2008-03-31,49.5401725769043,18.072021484375,2.7412634839847074
2008-04-01,49.49214172363281,18.241252899169922,2.713198594263499
2008-04-02,49.004981994628906,17.950294494628906,2.7300377723213507
2008-04-03,48.99126434326172,17.979984283447266,2.724766805739873
2008-04-04,49.08042907714844,17.88794708251953,2.7437709229982485
2008-04-07,49.306884765625,17.92357635498047,2.750951249298189
2008-04-08,48.908912658691406,17.965137481689453,2.722434643683672
2008-04-09,48.69621276855469,18.045297622680664,2.6985541489407017
2008-04-10,49.197105407714844,18.20859146118164,2.7018622232585483
2008-04-11,48.99126434326172,17.89982032775879,2.736969614565726
2008-04-14,48.68247985839844,18.110612869262695,2.688063634832716
2008-04-15,48.86772918701172,18.092798233032227,2.7009492151298824
2008-04-16,48.79227828979492,18.155149459838867,2.6875173017841942
2008-04-17,48.5589714050293,18.015607833862305,2.6953834615425745
2008-04-18,48.442325592041016,17.84638023376465,2.7144062245401477
2008-04-21,47.962032318115234,17.917631149291992,2.6768065442629916
2008-04-22,47.413108825683594,17.781057357788086,2.6664954660256295
2008-04-23,47.474857330322266,17.90873146057129,2.650933564716471
2008-04-24,46.6583366394043,17.88794708251953,2.6083673226537987
2008-04-25,46.39760971069336,17.61480712890625,2.63401179309843
2008-04-28,46.76811981201172,17.510892868041992,2.670801549894992
2008-04-29,46.79557418823242,17.433696746826172,2.684202603028048
2008-04-30,47.021995544433594,17.47822380065918,2.690318883699166
2008-05-01,47.001407623291016,17.543548583984375,2.6791277373722964
2008-05-02,47.413108825683594,17.448543548583984,2.7173103986396243
2008-05-05,47.04944610595703,17.332752227783203,2.714482125379951
2008-05-06,47.04944610595703,17.30009651184082,2.7196059902761043
2008-05-07,46.66520690917969,16.931943893432617,2.7560454489386594
